Seed,Temperature, Humidity, Wind,0,10,20,30,40,50,60,70,80,90,100,Total,Time
9153,33,30,35, 5.04,44.37,124.38,204.39,284.67,354.69,426.15,506.79,585.63,665.55,767.79,769.67,3.59197
9153,33,30,48, 5.04,67.59,157.5,250.47,334.26,415.71,505.98,610.11,728.91,869.67,974.61,983.16,7.41846
9153,33,30,60, 5.04,83.43,187.47,281.34,375.21,464.22,589.41,731.7,870.21,957.78,1024.74,1034.85,9.6314
9153,33,50,10, 5.04,6.3,12.06,26.64,46.08,72.36,110.7,140.31,161.64,181.44,202.14,202.98,1.07767
9153,33,50,23, 5.04,16.47,47.7,103.59,143.19,182.07,221.58,265.68,306.99,345.69,379.26,380.04,1.33276
9153,33,50,35, 5.04,28.26,86.49,138.06,189,242.19,291.69,334.44,381.15,425.79,480.42,482.69,1.50297
9153,33,50,48, 5.04,39.06,109.71,169.56,231.21,288.36,340.02,392.31,451.35,505.17,562.59,563.07,2.324
9153,33,50,60, 5.04,54.63,127.08,197.73,261.45,322.02,381.87,438.57,503.64,582.66,666,665.72,4.00977
9153,33,70,10, 5.04,5.04,8.28,14.04,25.29,38.61,54.81,78.66,110.07,133.74,151.38,151.57,0.999024
9153,33,70,23, 5.04,9.81,29.79,62.55,105.39,135.09,162.45,190.62,218.79,248.4,278.46,280.01,1.23174
9153,33,70,35, 5.04,17.64,53.37,101.97,138.6,174.69,211.5,249.75,284.58,318.42,348.75,350.09,1.33537
9153,33,70,48, 5.04,25.65,80.01,125.37,167.31,213.66,255.42,295.11,332.91,367.56,406.26,408.88,1.46083
9153,33,70,60, 5.04,33.12,96.66,143.1,193.95,241.02,286.38,330.12,370.26,414.54,455.85,456.84,1.78846
9153,33,90,10, 5.04,4.32,6.57,9.27,13.68,23.13,30.69,42.48,55.89,74.07,97.83,98.25,1.01995
9153,33,90,23, 5.04,7.29,19.35,36.27,63.54,97.92,123.48,145.08,166.14,186.66,207.45,207.75,1.13888
9153,33,90,35, 5.04,11.88,32.67,68.94,103.77,131.76,158.85,185.67,213.93,242.28,270.18,270.53,1.27509
9153,33,90,48, 5.04,17.1,51.75,94.59,128.25,159.3,193.59,227.79,258.03,289.26,316.62,317.58,1.38208
9153,33,90,60, 5.04,22.41,69.03,109.89,146.7,185.31,222.48,255.6,289.62,321.93,350.91,353.32,1.4446
9153,40,10,10, 5.04,16.65,61.47,128.88,194.22,271.8,361.71,477.27,560.43,657,751.77,755.98,1.84247
9153,40,10,23, 5.04,56.7,165.6,314.01,451.08,602.64,739.53,898.29,1118.88,1344.24,1621.35,1636.59,8.96902
9153,40,10,35, 5.04,89.91,247.77,396.27,559.89,756.36,1010.52,1251.27,1522.53,1917.72,2329.29,2367.25,15.9405
9153,40,10,48, 5.04,118.26,300.6,471.15,720,963.72,1137.51,1375.11,1883.16,2168.91,2370.15,2411.28,23.5651
9153,40,10,60, 5.04,151.47,339.48,554.49,843.93,1000.26,1152.18,1468.62,1910.52,2103.03,2283.57,2322.39,30.373
9153,40,30,10, 5.04,9.45,25.2,54.18,102.15,143.46,176.04,209.16,243.99,281.43,320.49,322.83,1.15135
9153,40,30,23, 5.04,29.16,92.52,155.79,221.04,291.69,352.53,412.02,493.56,565.92,637.74,640.25,2.19871
9153,40,30,35, 5.04,47.07,130.41,213.93,295.83,367.29,446.85,525.87,605.16,692.01,806.04,808.66,3.98896
9153,40,30,48, 5.04,70.92,164.34,259.38,345.33,430.29,523.44,640.8,768.24,907.83,1009.71,1018.26,8.29198
9153,40,30,60, 5.04,85.77,194.4,292.5,387.63,482.58,616.68,773.46,894.6,983.88,1044.81,1055.77,10.9749
9153,40,50,10, 5.04,6.57,12.6,27.81,48.6,77.76,117.09,145.62,167.04,188.01,208.44,209.55,1.06407
9153,40,50,23, 5.04,16.92,50.58,107.37,148.05,187.38,230.22,273.78,316.17,354.15,388.89,390.89,1.30117
9153,40,50,35, 5.04,29.34,89.55,142.65,195.03,250.38,300.33,344.52,390.06,439.92,495.36,497.29,1.58312
9153,40,50,48, 5.04,41.13,111.87,173.88,236.79,295.38,349.92,401.49,462.96,518.94,582.84,582.57,2.63154
9153,40,50,60, 5.04,57.24,130.95,203.58,268.2,329.22,390.96,449.46,518.04,602.19,689.04,689.96,4.92026
9153,40,70,10, 5.04,5.04,8.28,14.76,26.73,40.77,57.69,85.68,115.92,139.77,156.15,156.41,1.06039
9153,40,70,23, 5.04,9.99,30.6,65.25,107.82,138.51,166.95,195.39,224.19,254.97,286.74,287.12,1.25176
9153,40,70,35, 5.04,18,56.43,105.39,142.74,179.64,217.8,256.41,292.14,324.81,356.94,358.94,1.29378
9153,40,70,48, 5.04,26.46,81.99,128.52,172.35,218.79,262.08,302.04,341.01,378,417.24,418.60,1.59005
9153,40,70,60, 5.04,34.02,98.1,147.69,199.98,248.31,292.77,336.42,379.98,423,467.73,469.55,1.92072
9153,40,90,10, 5.04,4.5,6.66,9.54,14.58,23.94,32.13,45.18,58.41,78.66,103.59,104.25,1.03292
9153,40,90,23, 5.04,7.38,19.71,37.62,66.96,102.42,127.44,148.95,169.65,191.07,212.49,212.95,1.15431
9153,40,90,35, 5.04,11.97,33.66,71.91,107.1,135.9,162.81,190.98,219.78,249.57,275.94,277.02,1.3243
9153,40,90,48, 5.04,17.19,53.1,98.1,131.94,164.34,199.35,234,264.51,296.28,325.26,325.25,1.35858
9153,40,90,60, 5.04,22.95,71.46,112.41,149.67,190.08,227.16,261.54,294.93,328.95,359.55,360.93,1.44093
9154,10,10,10, 5.22,13.41,40.5,69.21,106.47,155.43,214.65,274.5,335.25,387.36,435.6,435.62,1.14178
9154,10,10,23, 5.22,34.02,92.07,178.11,257.67,347.67,437.13,529.65,630.45,758.88,924.57,930.42,2.80755
9154,10,10,35, 5.22,50.49,143.1,233.28,339.39,450.18,597.6,786.15,946.44,1104.48,1290.96,1306.47,7.68698
9154,10,10,48, 5.22,71.73,174.06,281.25,431.01,624.6,782.55,878.04,1030.14,1260.45,1636.29,1660.16,13.4812
9154,10,10,60, 5.22,93.69,199.71,329.4,542.88,714.06,800.64,879.39,1023.93,1312.56,1634.85,1659.62,17.8722
9154,10,30,10, 5.22,9.45,30.42,50.22,66.6,84.06,103.32,126.18,150.84,177.12,207.18,208.29,1.20354
9154,10,30,23, 5.22,27.63,56.7,90.18,133.83,178.38,216,257.67,304.74,355.5,403.29,404.50,1.15652
9154,10,30,35, 5.22,37.62,77.85,128.52,176.49,225.45,276.12,336.15,389.43,448.74,526.14,526.96,1.72561
9154,10,30,48, 5.22,45.99,101.88,154.08,209.16,270.18,329.22,410.76,500.67,606.78,710.46,715.78,4.44451
9154,10,30,60, 5.22,54.81,117.36,172.44,239.76,301.5,393.75,505.89,621.27,703.17,770.67,778.05,6.50581
9154,10,50,10, 5.22,6.84,22.05,38.43,52.74,63.45,74.25,86.13,98.91,112.5,126.9,127.22,1.07321
9154,10,50,23, 5.22,22.23,44.64,65.07,86.67,112.14,139.95,169.2,197.19,219.87,244.44,246.43,1.11588
9154,10,50,35, 5.22,31.59,57.06,85.41,118.53,149.76,180.27,212.22,243.18,275.04,316.8,317.84,1.15921
9154,10,50,48, 5.22,38.07,69.3,108.72,142.47,174.96,212.04,252.09,289.89,326.97,373.86,373.98,1.39328
9154,10,50,60, 5.22,41.94,80.91,122.13,155.97,197.46,242.37,283.23,324.09,385.2,451.71,452.85,2.50332
9154,10,70,10, 5.22,5.76,15.12,29.16,42.03,52.47,60.21,68.49,76.77,85.23,93.78,94.13,0.999365
9154,10,70,23, 5.22,17.55,37.89,52.02,65.88,81.27,97.74,116.1,136.89,158.22,177.84,178.74,1.04081
9154,10,70,35, 5.22,25.65,45.63,65.07,85.5,108.36,132.48,154.89,178.2,198.09,220.95,221.18,1.13311
9154,10,70,48, 5.22,32.49,54.18,79.02,106.65,132.12,155.25,180.09,208.17,233.01,263.79,263.43,1.15543
9154,10,70,60, 5.22,35.28,61.2,91.08,120.15,144.9,171.9,202.14,231.93,265.14,294.21,293.58,1.22298
9154,10,90,10, 5.22,5.04,9.09,20.25,31.14,40.14,48.78,56.61,62.46,68.49,74.97,74.64,1.02405
9154,10,90,23, 5.22,11.52,29.43,42.93,54.36,64.98,76.14,88.74,101.61,114.84,130.23,130.23,1.0761
9154,10,90,35, 5.22,20.34,38.88,53.46,67.41,82.89,99.27,116.64,135.9,153,170.37,170.44,1.12299
9154,10,90,48, 5.22,25.92,45.36,62.64,80.73,101.97,123.57,140.85,158.49,176.94,197.37,198.57,1.22968
9154,10,90,60, 5.22,30.69,50.13,71.19,93.78,116.82,137.07,155.88,175.23,199.44,221.49,221.59,1.24279
9154,18,10,10, 5.22,13.77,43.74,74.7,117.45,172.26,237.96,299.34,362.61,414.18,465.3,465.23,1.38744
9154,18,10,23, 5.22,36.09,101.25,190.98,276.57,371.52,468.54,567.99,687.06,837.81,1053.27,1061.01,4.12117
9154,18,10,35, 5.22,54.63,152.82,248.76,362.7,490.68,661.5,858.06,1010.79,1193.49,1480.05,1500.83,9.23326
9154,18,10,48, 5.22,79.47,186.57,299.88,468.81,681.48,819.18,936.81,1106.73,1445.58,1764.81,1793.14,16.2775
9154,18,10,60, 5.22,99.63,215.37,362.52,590.85,748.8,826.11,930.24,1110.87,1500.12,1722.87,1751.17,21.2914
9154,18,30,10, 5.22,9.63,32.76,52.74,70.11,89.01,110.34,134.46,160.38,189.72,221.4,222.74,1.13764
9154,18,30,23, 5.22,29.07,59.4,96.12,142.29,187.65,226.62,272.16,322.2,373.5,423.9,425.66,1.17785
9154,18,30,35, 5.22,38.88,82.08,135.36,185.04,235.71,294.3,351.09,407.88,475.29,557.46,558.86,2.16048
9154,18,30,48, 5.22,47.97,108,160.56,218.61,281.52,346.32,434.43,531.72,647.19,748.26,753.17,5.32666
9154,18,30,60, 5.22,57.69,122.22,181.08,250.65,314.64,416.07,536.58,653.31,729.45,789.12,799.72,7.3834
9154,18,50,10, 5.22,7.11,23.94,41.4,54.9,66.24,78.12,90.63,104.04,118.08,133.47,133.49,1.03411
9154,18,50,23, 5.22,23.22,46.62,66.6,90.36,116.28,145.71,176.4,203.76,227.43,254.88,255.75,1.09979
9154,18,50,35, 5.22,33.03,58.59,89.37,123.03,155.88,188.19,219.78,251.46,286.29,329.76,330.44,1.19464
9154,18,50,48, 5.22,39.42,72,112.5,146.43,183.42,220.14,261.27,300.6,340.38,391.14,391.75,1.40101
9154,18,50,60, 5.22,42.57,84.24,124.83,161.46,204.93,250.74,291.51,339.57,403.02,473.31,473.62,2.82358
9154,18,70,10, 5.22,5.85,16.38,31.41,44.46,54.72,63.18,70.83,79.65,88.47,97.92,98.10,1.04771
9154,18,70,23, 5.22,18.63,39.42,54,69.66,85.86,102.51,121.14,142.02,164.25,185.4,185.77,1.08676
9154,18,70,35, 5.22,26.55,47.79,67.59,88.74,112.95,137.7,159.75,182.52,203.85,227.97,228.89,1.09039
9154,18,70,48, 5.22,33.3,56.79,81.09,110.34,135,160.65,186.57,213.12,238.86,270,271.45,1.12045
9154,18,70,60, 5.22,36.99,63.9,94.32,122.85,149.85,177.93,208.53,240.84,271.35,300.78,302.58,1.21562
9154,18,90,10, 5.22,5.04,9.63,21.51,32.94,43.92,52.47,59.04,65.25,71.64,77.85,78.26,1.0477
9154,18,90,23, 5.22,12.24,31.77,45.45,57.24,68.4,79.2,91.98,105.48,118.8,135.09,135.70,1.03706
9154,18,90,35, 5.22,21.33,40.41,54.45,69.39,85.59,103.32,120.42,139.77,157.23,175.5,176.03,1.11541
9154,18,90,48, 5.22,27.63,46.89,65.16,84.15,104.85,127.17,145.35,164.52,183.51,204.57,205.08,1.11695
9154,18,90,60, 5.22,31.77,51.84,73.8,97.56,118.98,139.59,158.85,182.52,205.56,227.52,228.26,1.12689
9154,25,10,10, 5.22,14.94,46.62,80.91,128.16,189,259.47,323.46,386.73,438.93,490.32,490.57,1.34531
9154,25,10,23, 5.22,38.43,111.24,201.06,297.99,396.81,500.67,608.49,744.12,931.59,1160.46,1169.40,4.50377
9154,25,10,35, 5.22,58.86,162.72,266.76,383.85,528.39,724.68,921.87,1090.44,1293.75,1680.3,1703.57,10.5786
9154,25,10,48, 5.22,85.77,196.65,323.28,512.73,726.57,847.71,998.73,1221.84,1641.78,1844.37,1875.61,17.2438
9154,25,10,60, 5.22,103.59,229.59,390.78,635.94,771.75,853.38,989.19,1266.57,1642.32,1788.48,1818.03,23.0489
9154,25,30,10, 5.22,10.26,34.02,54.45,73.26,93.15,115.56,141.12,169.74,200.16,234,234.87,1.07618
9154,25,30,23, 5.22,30.69,62.91,101.07,148.23,194.76,236.43,284.04,337.14,389.25,442.44,444.77,1.1733
9154,25,30,35, 5.22,41.04,86.31,141.48,192.69,244.35,307.8,366.57,424.71,501.03,590.49,591.44,2.5537
9154,25,30,48, 5.22,49.95,113.58,166.14,227.25,291.87,361.98,458.01,563.85,683.91,774,780.48,5.99125
9154,25,30,60, 5.22,59.76,126.27,188.82,259.56,331.83,441.18,568.35,676.35,753.21,806.58,815.22,8.07759
9154,25,50,10, 5.22,7.29,25.29,43.56,57.42,68.85,81.27,94.23,108.09,123.12,138.78,139.14,1.04039
9154,25,50,23, 5.22,24.66,48.33,69.84,93.96,119.97,153.45,182.07,210.24,234,263.97,264.60,1.15102
9154,25,50,35, 5.22,34.29,61.2,92.43,127.17,162.27,192.78,228.42,259.56,299.34,340.11,340.94,1.21522
9154,25,50,48, 5.22,40.05,74.52,115.02,151.74,189.54,226.71,270.27,308.61,353.52,405.54,406.18,1.44273
9154,25,50,60, 5.22,45.72,88.92,129.69,168.03,210.96,258.48,300.33,351.36,420.48,493.83,494.47,3.48822
9154,25,70,10, 5.22,5.85,17.82,33.3,47.34,57.24,65.43,73.62,82.8,91.44,101.97,101.59,0.996245
9154,25,70,23, 5.22,19.26,41.04,56.52,71.64,88.2,106.02,126.45,148.77,170.55,190.98,191.64,1.028
9154,25,70,35, 5.22,27.54,49.77,69.84,91.53,116.1,141.03,164.16,189.27,210.87,235.71,235.52,1.12754
9154,25,70,48, 5.22,34.2,58.05,83.52,112.77,137.97,165.78,192.78,220.68,247.41,278.28,279.07,1.17803
9154,25,70,60, 5.22,38.43,66.33,98.91,127.98,155.16,184.14,215.19,249.57,279.99,309.51,310.80,1.19651
9154,25,90,10, 5.22,5.04,10.26,23.04,35.19,47.07,55.17,61.47,67.5,74.61,81,80.97,0.992145
9154,25,90,23, 5.22,13.05,33.12,47.07,58.5,70.29,82.62,94.68,108.81,124.38,139.32,140.30,1.05997
9154,25,90,35, 5.22,21.96,41.76,56.79,71.73,88.02,106.47,126.54,143.28,161.64,180.9,181.23,1.11549
9154,25,90,48, 5.22,28.62,47.79,67.05,86.94,107.91,129.06,149.67,168.48,188.64,210.15,210.30,1.1809
9154,25,90,60, 5.22,32.76,53.64,76.14,101.25,123.03,141.93,163.17,186.12,210.96,234.81,234.44,1.10677
9154,33,10,10, 5.22,16.74,49.41,87.84,140.85,209.97,281.34,354.78,413.46,470.88,521.37,523.21,1.38818
9154,33,10,23, 5.22,41.49,122.58,218.25,321.12,427.95,538.47,660.15,822.87,1065.96,1288.71,1300.45,5.46289
9154,33,10,35, 5.22,63.27,173.16,293.04,412.2,582.3,810.18,984.78,1183.59,1500.48,1922.4,1951.74,12.3486
9154,33,10,48, 5.22,93.24,211.5,348.75,568.44,772.47,890.19,1075.95,1426.14,1775.7,1955.16,1988.57,19.5437
9154,33,10,60, 5.22,109.62,243.9,434.52,675.36,796.32,891.81,1066.77,1479.33,1730.88,1871.73,1904.45,25.9918
9154,33,30,10, 5.22,10.62,35.82,57.69,76.5,98.37,123.03,150.57,180.54,213.84,248.04,249.12,1.1171
9154,33,30,23, 5.22,31.86,65.25,105.57,157.77,205.2,248.4,300.51,356.67,410.31,467.55,469.45,1.25609
9154,33,30,35, 5.22,42.93,90.9,148.77,201.96,255.96,322.83,381.15,445.86,533.34,627.48,629.85,3.17718
9154,33,30,48, 5.22,53.19,117.9,175.86,238.23,305.46,385.02,484.65,596.97,725.22,808.11,817.20,7.23039
9154,33,30,60, 5.22,62.37,132.48,197.19,269.28,350.46,469.8,606.06,702.18,776.43,827.1,835.34,9.38388
9154,33,50,10, 5.22,7.56,27.9,46.89,59.85,72.27,85.05,98.91,113.58,129.15,145.98,146.34,1.06166
9154,33,50,23, 5.22,25.38,51.03,73.53,98.1,128.7,160.38,192.24,217.17,244.8,275.31,276.35,1.11962
9154,33,50,35, 5.22,35.82,63.81,95.85,133.29,168.3,200.25,235.35,269.28,313.11,351.9,352.91,1.21589
9154,33,50,48, 5.22,41.76,78.39,119.88,156.6,195.12,235.8,279.54,319.68,367.02,424.53,425.10,1.61629
9154,33,50,60, 5.22,47.34,91.89,135.45,173.79,218.7,268.2,311.13,368.82,441.63,522.27,523.07,4.03247
9154,33,70,10, 5.22,5.85,18.9,35.19,50.13,59.04,67.5,76.59,85.95,95.4,105.39,105.63,1.01981
9154,33,70,23, 5.22,19.89,42.48,58.32,74.07,90.9,110.43,131.76,154.62,176.31,198.54,198.93,1.12859
9154,33,70,35, 5.22,29.43,51.39,71.28,94.14,119.88,144.99,171.63,194.76,216.9,242.1,242.58,1.13583
9154,33,70,48, 5.22,35.73,60.03,87.21,117.81,144,170.01,197.19,226.89,255.42,285.75,287.86,1.18078
9154,33,70,60, 5.22,39.87,68.31,102.24,131.31,158.67,190.71,220.5,256.59,287.55,318.87,319.92,1.35934
9154,33,90,10, 5.22,5.04,11.16,25.11,37.62,49.95,57.42,63.81,69.93,77.13,84.15,84.05,1.06582
9154,33,90,23, 5.22,14.22,34.47,49.14,60.48,72.27,85.5,98.28,112.5,128.97,146.7,145.96,1.08406
9154,33,90,35, 5.22,23.13,43.11,58.41,74.52,90.54,109.08,130.14,147.51,166.23,185.49,186.35,1.09473
9154,33,90,48, 5.22,30.06,49.95,69.21,90.09,112.5,132.93,152.73,173.43,193.5,216.09,216.82,1.1381
9154,33,90,60, 5.22,33.84,55.08,78.12,104.31,126.81,147.15,168.3,193.23,216.27,240.66,242.46,1.15043
9154,40,10,10, 5.22,17.64,52.83,94.95,154.35,232.65,306.9,379.71,440.01,497.7,558.9,560.34,1.50366
9154,40,10,23, 5.22,43.56,134.1,234.09,345.6,459.36,574.74,717.12,924.03,1181.79,1397.07,1410.95,6.77401
9154,40,10,35, 5.22,67.41,185.49,311.58,444.51,640.26,878.04,1058.04,1283.49,1723.68,2073.24,2107.41,13.9761
9154,40,10,48, 5.22,99.54,226.26,380.7,626.22,809.55,948.6,1166.4,1629.09,1863.36,2046.96,2083.66,22.0885
9154,40,10,60, 5.22,116.73,256.95,482.58,712.44,819.72,941.31,1200.6,1635.66,1802.52,1957.23,1991.68,29.0252
9154,40,30,10, 5.22,11.16,39.06,60.84,81,104.4,129.78,159.21,191.25,226.89,261.36,262.69,1.09006
9154,40,30,23, 5.22,33.66,68.4,112.23,164.43,211.5,259.56,314.28,371.7,429.93,488.43,489.23,1.2938
9154,40,30,35, 5.22,44.91,95.85,156.33,210.24,267.21,335.16,398.07,470.7,563.76,667.89,669.97,4.04811
9154,40,30,48, 5.22,54.54,121.59,183.69,249.57,316.44,404.91,512.55,640.26,755.28,837.54,845.91,8.04263
9154,40,30,60, 5.22,64.8,136.35,204.48,280.35,373.23,502.29,635.22,726.48,794.52,844.56,854.52,10.8269
9154,40,50,10, 5.22,8.37,28.98,49.32,61.92,74.34,88.11,102.87,117.54,134.19,151.83,152.09,1.10359
9154,40,50,23, 5.22,27.36,52.2,76.05,101.97,133.2,166.23,197.37,224.55,253.53,285.21,286.83,1.10564
9154,40,50,35, 5.22,36.54,66.33,98.73,138.06,173.7,207.63,243.81,278.73,324.09,364.05,365.73,1.28006
9154,40,50,48, 5.22,43.47,81.72,125.19,162.09,204.3,242.46,289.08,329.76,380.88,444.24,445.00,1.97961
9154,40,50,60, 5.22,48.33,94.32,139.41,179.19,227.07,274.59,321.66,386.55,463.5,542.52,544.09,5.16623
9154,40,70,10, 5.22,6.12,20.34,37.17,51.66,60.93,70.02,78.66,88.47,98.91,108.9,109.27,1.01315
9154,40,70,23, 5.22,20.97,43.11,60.21,75.69,94.14,113.4,135.54,159.3,180.81,204.3,204.60,1.1049
9154,40,70,35, 5.22,31.14,53.46,74.79,98.37,124.92,150.21,176.04,198.72,223.2,248.85,249.66,1.17277
9154,40,70,48, 5.22,36.99,62.55,91.08,122.67,149.49,175.05,204.48,233.46,265.14,295.47,295.86,1.15083
9154,40,70,60, 5.22,40.68,69.66,105.12,135.18,163.17,195.12,226.71,265.14,296.55,328.59,328.48,1.32676
9154,40,90,10, 5.22,5.04,11.79,26.73,40.32,51.48,58.59,65.43,72.81,79.65,86.13,86.73,1.07635
9154,40,90,23, 5.22,14.76,36.63,50.04,61.56,73.8,87.66,101.97,116.28,132.21,150.21,150.52,1.13262
9154,40,90,35, 5.22,23.85,44.37,60.57,76.77,93.42,112.59,133.74,153.9,171.9,191.25,191.12,1.09327
9154,40,90,48, 5.22,31.59,51.03,71.1,92.61,116.91,136.08,156.42,177.66,198.99,221.31,222.31,1.20335
9154,40,90,60, 5.22,34.65,57.15,80.46,106.92,130.68,152.01,172.71,199.8,222.12,248.94,249.32,1.13188
9155,10,10,10, 5.22,12.96,35.64,71.1,118.35,156.33,190.8,237.24,287.64,332.01,369.63,369.77,1.1866
9155,10,10,23, 5.22,37.53,99.81,165.15,247.59,324.18,398.34,486.36,610.2,766.17,940.5,947.47,3.49835
9155,10,10,35, 5.22,55.35,119.25,206.1,298.89,433.8,605.43,764.37,861.57,1003.05,1193.22,1209.60,8.50863
9155,10,10,48, 5.22,63.09,141.03,234.9,400.41,588.15,701.64,780.66,860.04,1031.76,1329.48,1347.79,13.4748
9155,10,10,60, 5.22,67.59,153.9,290.16,486.99,619.92,691.47,757.71,822.69,999.81,1217.7,1233.95,17.9083
9155,10,30,10, 5.22,6.3,13.5,22.05,34.02,48.6,65.97,86.94,110.52,131.58,148.05,147.56,1.07061
9155,10,30,23, 5.22,13.5,35.28,65.16,92.97,126.36,159.03,194.13,239.67,280.35,317.07,318.40,1.09505
9155,10,30,35, 5.22,20.52,52.65,81.63,116.28,158.22,204.3,243.72,296.55,365.13,440.55,441.85,1.60757
9155,10,30,48, 5.22,27.72,61.65,96.03,139.5,184.32,237.6,315,409.23,516.06,595.71,601.96,4.4259
9155,10,30,60, 5.22,33.3,65.52,105.93,151.92,212.22,298.17,404.73,501.3,567.09,621,629.40,6.26412
9155,10,50,10, 5.22,5.13,8.19,12.78,17.64,23.49,30.87,38.61,47.88,57.78,68.85,69.38,0.998863
9155,10,50,23, 5.22,7.92,17.46,30.87,48.33,67.05,83.16,101.16,121.5,143.19,163.17,163.73,0.990561
9155,10,50,35, 5.22,10.98,26.1,47.52,64.17,83.25,103.95,127.98,155.61,185.4,210.96,211.69,1.12713
9155,10,50,48, 5.22,14.49,37.35,56.16,75.51,99,124.56,156.15,184.14,214.11,254.07,255.04,1.34308
9155,10,50,60, 5.22,16.74,42.39,61.74,83.34,111.06,142.11,174.6,213.39,267.57,331.92,332.98,2.53022
9155,10,70,10, 5.22,4.14,6.57,9.18,11.7,15.12,19.17,23.4,28.26,33.93,38.88,39.13,0.995314
9155,10,70,23, 5.22,6.12,11.34,18.36,27.45,37.98,50.58,63.54,75.33,87.39,100.08,100.58,1.0332
9155,10,70,35, 5.22,7.74,16.38,27.36,42.48,55.62,68.22,81.09,92.88,109.35,126.99,127.31,1.02547
9155,10,70,48, 5.22,9.45,21.78,38.52,52.2,65.52,77.94,94.77,113.04,133.83,155.34,155.76,1.00666
9155,10,70,60, 5.22,11.25,26.46,44.01,56.07,70.83,87.84,107.19,131.31,149.94,174.15,174.02,1.11889
9155,10,90,10, 5.22,3.69,5.4,6.84,9.27,11.07,13.95,16.47,19.35,22.68,26.28,26.10,1.03722
9155,10,90,23, 5.22,4.68,8.1,12.69,18.18,25.02,32.04,40.59,49.59,59.85,69.12,69.14,1.01977
9155,10,90,35, 5.22,5.58,11.07,18.36,27,37.26,48.78,58.95,66.96,76.14,86.4,86.20,1.01472
9155,10,90,48, 5.22,7.02,14.31,24.12,37.44,47.79,57.33,67.32,77.67,89.1,103.14,103.65,1.0239
9155,10,90,60, 5.22,8.28,17.19,30.6,43.47,53.19,63.27,73.71,87.12,102.33,118.17,118.88,1.02216
9155,18,10,10, 5.22,14.22,39.42,79.38,129.33,164.97,206.28,258.21,311.58,352.62,391.86,392.97,1.24015
9155,18,10,23, 5.22,42.66,106.2,177.03,265.5,345.78,427.95,534.24,678.6,859.05,1049.58,1059.59,4.29967
9155,18,10,35, 5.22,58.68,127.98,218.43,326.52,483.03,671.13,804.69,925.47,1090.08,1389.69,1410.26,9.49431
9155,18,10,48, 5.22,66.33,151.38,257.04,449.1,628.65,728.73,808.92,926.91,1167.75,1520.64,1544.74,15.0259
9155,18,10,60, 5.22,71.19,164.79,327.33,525.06,642.33,716.67,781.92,885.69,1086.3,1388.79,1411.65,19.7349
9155,18,30,10, 5.22,6.39,13.86,23.58,35.91,51.12,69.75,93.24,116.37,137.34,153.54,153.29,1.00808
9155,18,30,23, 5.22,13.95,37.26,67.77,97.56,132.03,165.96,206.1,250.29,291.51,330.12,330.99,1.12636
9155,18,30,35, 5.22,21.42,55.35,84.69,121.23,166.41,211.68,256.59,317.07,389.34,471.78,473.62,2.01833
9155,18,30,48, 5.22,28.62,64.17,99.36,146.79,192.15,250.83,336.33,437.76,549.27,621.9,629.26,5.21958
9155,18,30,60, 5.22,34.65,68.58,109.62,159.48,226.71,324.63,434.88,522.45,588.78,634.41,643.62,7.07905
9155,18,50,10, 5.22,5.22,8.55,13.05,18.18,24.93,32.13,40.95,50.04,60.39,72.45,72.85,0.971397
9155,18,50,23, 5.22,8.19,18.18,32.67,50.22,68.94,86.22,104.94,125.64,148.41,168.12,169.23,1.02939
9155,18,50,35, 5.22,11.34,27.27,49.14,67.14,85.95,107.55,133.38,162.63,192.15,217.98,218.76,1.05736
9155,18,50,48, 5.22,14.49,37.89,57.24,77.58,102.69,129.69,161.64,190.17,222.39,269.82,270.17,1.43413
9155,18,50,60, 5.22,17.37,43.38,63.27,86.22,116.37,146.88,181.35,225.81,280.08,348.75,350.07,2.85866
9155,18,70,10, 5.22,4.41,6.66,9.54,12.24,15.57,19.71,24.12,28.98,34.74,40.59,40.59,1.02044
9155,18,70,23, 5.22,6.21,11.88,19.35,28.53,39.69,52.56,65.97,77.67,89.91,102.96,103.45,1.0303
9155,18,70,35, 5.22,7.74,16.83,28.35,44.01,57.42,69.84,82.98,95.22,112.95,130.05,131.05,1.0727
9155,18,70,48, 5.22,9.54,22.23,39.42,53.91,66.51,79.83,98.46,115.92,137.79,159.84,159.81,1.03234
9155,18,70,60, 5.22,11.34,27.27,44.64,58.05,72.09,90.27,110.97,134.46,153.63,178.65,178.94,1.1526
9155,18,90,10, 5.22,3.69,5.49,6.93,9.63,11.52,14.22,17.01,20.07,23.22,26.91,26.96,0.968055
9155,18,90,23, 5.22,4.68,8.28,13.23,18.9,25.56,33.12,41.76,51.12,61.65,70.47,70.81,1.02525
9155,18,90,35, 5.22,5.76,11.52,18.81,27.72,37.89,49.86,59.76,69.21,77.67,87.39,87.95,1.04705
9155,18,90,48, 5.22,7.11,14.58,25.11,38.43,49.23,58.14,68.58,79.02,91.53,105.66,106.09,1.08872
9155,18,90,60, 5.22,8.37,17.82,31.59,44.28,53.82,64.35,75.24,89.82,104.49,121.32,122.16,1.02707
9155,25,10,10, 5.22,15.12,43.02,87.66,138.96,175.23,223.47,281.25,331.29,373.86,415.17,415.36,1.25356
9155,25,10,23, 5.22,46.35,113.67,190.35,284.13,366.66,456.75,583.83,755.46,952.02,1146.15,1159.97,4.79533
