Seed,Temperature, Humidity, Wind,0,10,20,30,40,50,60,70,80,90,100,Total,Time
6371,25,70,23, 5.22,7.38,14.58,31.77,56.25,81.63,126.99,170.55,214.47,261.72,299.43,303.06,1.63857
6371,25,70,35, 5.22,8.46,25.74,54.63,96.66,150.57,207.63,249.57,290.34,335.16,374.04,379.97,2.36936
6371,25,70,48, 5.22,10.17,40.41,83.97,145.26,198.9,239.94,279.72,322.02,357.84,383.04,389.90,2.9845
6371,25,70,60, 5.22,15.39,49.86,115.92,177.12,215.46,253.26,291.87,329.31,360,381.96,388.68,3.64892
6371,25,90,10, 5.22,4.05,4.86,6.39,6.84,7.56,8.28,8.82,9.72,10.98,12.69,12.48,1.03548
6371,25,90,23, 5.22,6.3,9.63,17.37,29.97,48.51,64.35,86.76,118.71,155.43,186.57,186.95,1.37291
6371,25,90,35, 5.22,7.11,14.22,31.77,53.19,80.46,122.67,159.12,202.23,234.63,262.08,264.99,1.81577
6371,25,90,48, 5.22,8.19,22.77,47.25,80.28,126.27,170.28,204.39,234.72,263.25,294.48,297.81,2.17967
6371,25,90,60, 5.22,9.54,31.86,60.3,113.76,159.93,192.33,220.95,248.4,277.2,306.99,310.24,2.50557
6371,33,10,10, 5.22,10.17,46.53,100.26,201.33,326.88,445.86,536.58,627.84,696.06,770.58,786.42,2.80656
6371,33,10,23, 5.22,67.23,260.73,424.08,547.47,658.17,772.29,864.9,941.49,1036.71,1139.4,1164.18,6.9202
6371,33,10,35, 5.22,125.46,322.47,449.46,553.23,667.44,768.15,855.99,928.17,988.65,1052.91,1076.68,9.40033
6371,33,10,48, 5.22,179.46,335.61,437.49,522.45,625.5,712.35,791.73,862.65,922.32,971.28,993.42,12.7436
6371,33,10,60, 5.22,194.85,333.09,426.51,505.8,589.32,678.69,750.87,817.92,880.11,928.53,949.43,14.9495
6371,33,30,10, 5.22,7.74,14.31,32.58,58.14,81.27,122.67,181.53,237.6,304.11,380.34,383.14,1.85404
6371,33,30,23, 5.22,18.54,72.45,174.33,278.28,377.46,455.94,537.21,608.58,679.23,743.76,757.90,4.27627
6371,33,30,35, 5.22,37.71,137.79,252.54,351,416.7,489.51,553.23,622.35,688.95,746.73,760.62,6.14095
6371,33,30,48, 5.22,52.47,189.9,280.8,363.06,418.95,481.95,532.89,596.7,657.99,711.72,725.21,7.79264
6371,33,30,60, 5.22,72.09,205.29,289.26,363.06,418.5,470.7,518.4,576.36,637.02,686.43,699.69,9.73249
6371,33,50,10, 5.22,6.93,9.9,15.12,26.19,40.23,55.44,69.39,86.4,113.85,148.59,148.73,1.42326
6371,33,50,23, 5.22,9.99,31.5,66.24,128.43,195.57,263.88,326.16,395.64,449.82,499.05,508.05,2.41603
6371,33,50,35, 5.22,14.58,54.81,128.61,210.42,270.81,339.93,393.75,435.24,487.89,533.52,543.44,3.52448
6371,33,50,48, 5.22,22.23,84.87,176.67,242.28,304.02,362.52,398.16,443.07,483.3,521.28,531.40,4.56433
6371,33,50,60, 5.22,31.86,116.01,197.19,255.15,317.61,362.7,397.17,438.57,474.48,509.94,520.34,5.5128
6371,33,70,10, 5.22,6.03,7.74,10.35,13.86,19.98,28.62,38.25,49.41,60.48,69.48,68.98,1.1824
6371,33,70,23, 5.22,8.01,16.92,36.45,60.39,95.13,145.44,190.44,241.74,285.21,331.74,334.46,1.94155
6371,33,70,35, 5.22,9.18,29.7,58.5,114.84,168.57,224.64,267.21,318.51,364.32,399.06,405.05,2.64645
6371,33,70,48, 5.22,11.79,43.65,95.94,159.21,210.96,255.6,302.22,348.93,379.26,403.74,410.56,3.42022
6371,33,70,60, 5.22,14.49,52.56,124.2,186.3,227.61,271.8,315.99,353.07,379.44,410.49,416.92,4.11761
6371,33,90,10, 5.22,4.5,6.57,7.38,8.19,8.91,10.44,11.79,14.67,18.63,24.48,24.51,1.0412
6371,33,90,23, 5.22,6.66,10.8,20.43,35.82,54.18,71.55,104.4,143.91,176.13,210.96,211.73,1.50697
6371,33,90,35, 5.22,8.01,16.65,38.61,58.41,95.4,138.78,182.79,223.38,256.05,289.89,292.22,2.06804
6371,33,90,48, 5.22,8.55,25.11,50.94,94.23,140.58,187.92,222.21,254.52,290.61,324.81,329.20,2.54579
6371,33,90,60, 5.22,9.45,34.29,66.42,123.75,173.61,206.64,236.79,271.17,304.2,336.33,341.21,3.10892
6371,40,10,10, 5.22,12.06,56.7,125.64,247.32,391.41,502.11,605.16,686.34,771.93,863.37,883.29,3.40198
6371,40,10,23, 5.22,78.75,288.99,454.05,590.67,719.91,828.63,919.17,1009.62,1123.92,1193.22,1219.16,8.5154
6371,40,10,35, 5.22,149.4,352.53,480.6,596.88,716.94,824.04,907.83,975.42,1044.81,1134.81,1160.49,12.0118
6371,40,10,48, 5.22,197.28,358.02,467.37,562.32,673.92,764.19,844.92,912.6,966.15,1021.59,1045.20,15.3179
6371,40,10,60, 5.22,209.97,353.97,451.8,538.74,645.66,729.09,802.35,870.93,924.12,973.71,995.95,18.4679
6371,40,30,10, 5.22,8.28,17.37,39.33,64.35,94.68,149.94,210.33,276.21,357.3,434.79,440.40,2.09888
6371,40,30,23, 5.22,21.33,84.15,198,304.02,413.91,495.72,584.1,661.68,733.23,798.84,814.48,5.06309
6371,40,30,35, 5.22,42.48,155.7,271.71,375.75,451.26,526.59,603.45,676.53,741.33,796.32,811.85,7.31227
6371,40,30,48, 5.22,57.33,201.87,302.04,383.4,450.63,514.26,582.12,651.96,710.82,759.87,775.34,9.92486
6371,40,30,60, 5.22,82.53,217.71,314.46,382.23,445.41,502.47,565.38,633.51,689.04,737.37,752.56,11.6951
6371,40,50,10, 5.22,7.02,10.71,17.64,30.06,46.98,62.37,76.5,100.71,135.18,176.13,175.37,1.81867
6371,40,50,23, 5.22,11.07,36.18,75.15,147.96,219.78,289.71,363.6,430.92,482.13,546.66,556.78,2.99775
6371,40,50,35, 5.22,17.37,59.76,143.37,227.16,295.38,368.01,416.43,473.58,523.44,579.51,590.85,4.26795
6371,40,50,48, 5.22,25.83,97.83,191.7,259.02,331.02,382.23,428.85,473.4,518.22,568.44,579.86,5.64753
6371,40,50,60, 5.22,35.19,126.27,210.15,276.03,339.93,383.13,427.95,470.07,508.95,557.1,569.02,6.71662
6371,40,70,10, 5.22,6.48,8.82,11.79,16.47,24.39,33.21,44.91,56.34,67.23,76.86,76.43,1.34185
6371,40,70,23, 5.22,8.55,18.99,39.87,64.17,107.82,160.65,208.98,262.71,309.33,365.04,370.05,2.1874
6371,40,70,35, 5.22,10.26,33.57,66.15,128.52,188.55,241.92,288.9,343.44,387.45,420.84,427.61,3.22112
6371,40,70,48, 5.22,13.41,47.88,108.45,172.71,226.35,275.4,327.42,369.63,397.62,435.33,442.92,4.15168
6371,40,70,60, 5.22,16.65,58.05,135.72,195.75,241.29,291.6,339.48,371.34,404.1,434.88,442.82,4.81524
6371,40,90,10, 5.22,5.31,7.02,8.37,10.35,12.96,16.83,22.32,28.53,35.01,44.19,43.84,1.1429
6371,40,90,23, 5.22,7.29,12.6,23.49,39.51,57.24,81.09,120.6,160.38,194.58,236.97,237.94,1.83116
6371,40,90,35, 5.22,8.46,19.08,41.85,64.89,112.05,152.91,201.78,239.67,274.23,318.06,320.66,2.33693
6371,40,90,48, 5.22,8.91,28.53,54.09,107.46,153.27,200.34,237.15,274.86,312.48,349.2,354.59,2.85229
6371,40,90,60, 5.22,10.08,37.44,77.04,134.19,184.32,218.25,253.98,291.69,328.41,358.11,364.54,3.61602
6372,10,10,10, 5.22,19.71,58.05,122.58,204.48,280.8,348.48,405,452.61,495.54,537.12,549.79,1.44108
6372,10,10,23, 5.22,59.58,165.87,240.84,309.42,358.56,396.81,430.02,486.81,532.89,578.79,593.48,2.91362
6372,10,10,35, 5.22,92.43,171.63,229.68,287.55,328.32,362.88,394.56,429.57,465.39,499.59,513.61,4.21332
6372,10,10,48, 5.22,108.9,167.76,220.05,270.63,306.99,338.04,365.67,400.32,429.66,461.79,474.54,5.22494
6372,10,10,60, 5.22,110.34,163.8,211.14,258.75,292.68,321.75,348.12,373.95,409.77,435.6,447.03,6.15641
6372,10,30,10, 5.22,9.63,21.24,41.94,73.08,109.17,145.71,189.63,231.12,277.38,314.46,320.22,1.16662
6372,10,30,23, 5.22,21.96,77.13,136.89,182.16,220.68,260.64,299.34,328.41,354.24,379.17,389.13,1.90785
6372,10,30,35, 5.22,38.16,109.8,153,185.04,224.37,253.53,287.1,310.32,331.74,352.62,362.20,2.53971
6372,10,30,48, 5.22,55.35,118.35,155.97,184.05,220.05,250.47,277.02,297.36,317.07,335.7,345.22,3.30403
6372,10,30,60, 5.22,68.04,120.42,154.17,179.55,215.91,246.6,270.54,288.27,306.45,324.54,333.91,3.77413
6372,10,50,10, 5.22,7.38,11.79,18.9,29.07,44.73,63.18,86.76,108.9,131.31,155.25,156.01,1.12153
6372,10,50,23, 5.22,12.69,37.53,75.96,116.28,151.47,180.72,207.72,235.8,262.08,284.67,292.76,1.43984
6372,10,50,35, 5.22,18.54,63.18,109.08,139.41,168.21,188.1,216,240.21,259.2,281.61,289.76,1.97735
6372,10,50,48, 5.22,27.72,83.16,119.07,146.79,168.93,189,217.44,236.88,260.37,276.39,283.97,2.41138
6372,10,50,60, 5.22,37.44,94.86,121.77,148.41,167.76,188.01,216.18,233.55,257.58,271.62,278.98,2.93025
6372,10,70,10, 5.22,5.76,8.46,11.7,15.66,21.24,26.82,33.75,43.11,53.64,63.72,64.27,1.02117
6372,10,70,23, 5.22,8.82,18.9,40.05,68.4,93.24,124.56,148.23,167.49,188.64,207.18,211.22,1.11983
6372,10,70,35, 5.22,11.88,33.75,67.86,99.9,126.63,144.72,165.33,179.91,197.1,216,220.53,1.54692
6372,10,70,48, 5.22,15.66,51.21,88.83,114.66,132.66,151.83,167.04,178.92,196.92,218.25,223.19,1.89456
6372,10,70,60, 5.22,20.7,63.36,98.46,117.18,136.71,152.55,166.77,180.27,198.18,216.99,221.89,2.17702
6372,10,90,10, 5.22,4.41,5.76,6.75,8.01,9.27,10.71,12.15,13.41,14.94,16.02,15.90,1.00999
6372,10,90,23, 5.22,7.29,12.06,19.53,32.04,48.78,68.22,86.67,104.76,127.26,144.81,145.51,1.01854
6372,10,90,35, 5.22,8.64,17.46,33.66,57.24,79.11,102.69,121.14,133.65,146.61,159.84,162.78,1.00427
6372,10,90,48, 5.22,10.08,25.11,52.11,77.31,100.98,115.38,127.35,140.67,151.83,161.82,164.56,1.20637
6372,10,90,60, 5.22,12.33,33.03,64.62,90.63,106.38,117.54,129.96,140.94,152.28,160.38,163.22,1.42093
6372,18,10,10, 5.22,21.87,71.01,145.44,237.06,319.68,382.14,436.95,487.26,534.24,574.83,589.57,1.6459
6372,18,10,23, 5.22,71.73,181.89,260.73,329.31,379.08,417.42,470.16,522.63,572.67,620.46,635.77,3.25199
6372,18,10,35, 5.22,106.92,184.05,247.14,306.27,347.76,385.02,424.17,463.59,499.05,538.11,551.84,4.75427
6372,18,10,48, 5.22,116.28,178.38,236.25,289.26,326.25,358.56,397.71,431.91,467.73,498.15,512.02,6.00324
6372,18,10,60, 5.22,117.09,174.15,228.24,276.57,312.03,342.54,373.41,412.74,444.69,474.66,487.74,6.99941
6372,18,30,10, 5.22,10.53,23.67,49.68,87.39,125.82,168.48,216.18,265.41,307.35,342,348.97,1.14473
6372,18,30,23, 5.22,26.01,86.49,149.94,195.48,241.56,279.72,317.97,347.4,376.11,399.6,409.75,2.20911
6372,18,30,35, 5.22,46.44,119.61,164.79,200.79,241.56,277.92,304.56,329.85,353.52,376.02,386.60,2.9587
6372,18,30,48, 5.22,64.08,126.36,166.32,201.6,236.7,271.08,293.4,317.25,338.49,359.64,369.92,3.65581
6372,18,30,60, 5.22,78.39,129.06,164.88,199.44,233.19,266.31,287.19,307.71,328.14,349.11,358.86,4.46526
6372,18,50,10, 5.22,7.74,12.69,21.78,35.73,56.61,82.8,105.84,131.31,157.14,188.46,189.97,1.04627
6372,18,50,23, 5.22,13.32,44.01,84.24,128.7,162,194.85,224.64,255.24,277.38,306.18,314.10,1.67763
6372,18,50,35, 5.22,20.88,69.39,117.81,148.68,177.12,203.13,235.08,254.52,280.62,297.72,306.38,2.23684
6372,18,50,48, 5.22,32.85,91.35,126.54,156.33,178.29,207.36,233.1,259.2,276.21,292.05,300.22,2.93304
6372,18,50,60, 5.22,45.18,101.43,129.6,157.86,179.37,210.33,230.76,256.5,272.52,287.28,295.27,3.38243
6372,18,70,10, 5.22,6.39,9.27,12.87,17.82,25.2,34.2,46.98,60.12,78.21,94.95,94.37,1.03439
6372,18,70,23, 5.22,9.36,22.5,51.39,78.75,107.19,138.78,161.64,185.76,206.73,228.33,233.71,1.29851
6372,18,70,35, 5.22,13.23,41.58,76.5,111.87,136.8,158.76,177.75,197.73,221.49,240.66,246.17,1.7866
6372,18,70,48, 5.22,18,58.41,98.55,123.03,144.81,164.43,180.18,202.59,225.45,239.22,244.93,2.15963
6372,18,70,60, 5.22,23.58,71.64,105.93,127.08,148.41,165.33,181.53,204.57,223.29,236.79,242.67,2.54657
6372,18,90,10, 5.22,5.04,7.02,9,11.7,14.49,17.37,21.51,25.38,29.88,34.83,34.96,0.97042
6372,18,90,23, 5.22,7.74,13.59,25.2,44.1,66.24,86.22,106.65,130.95,148.59,163.35,165.77,1.02762
6372,18,90,35, 5.22,8.91,21.33,48.33,72.27,97.29,119.25,136.26,149.85,167.67,178.83,182.51,1.32287
6372,18,90,48, 5.22,11.16,33.75,64.08,93.24,113.67,127.8,143.46,157.86,169.65,178.83,182.98,1.57674
6372,18,90,60, 5.22,13.86,46.17,79.56,102.42,116.46,131.58,146.79,159.39,169.02,180.18,184.28,1.75478
6372,25,10,10, 5.22,25.11,83.79,171.36,268.38,347.85,416.16,468.63,521.64,569.88,610.11,625.30,1.79889
6372,25,10,23, 5.22,84.96,195.66,279.27,348.21,397.89,446.94,503.64,556.11,609.75,658.44,674.60,3.7364
6372,25,10,35, 5.22,118.26,196.29,270.54,323.55,366.3,411.12,455.49,494.82,533.88,573.3,587.79,5.11116
6372,25,10,48, 5.22,123.21,191.61,259.56,305.91,343.71,382.5,426.15,465.21,499.5,527.31,542.05,7.13076
6372,25,10,60, 5.22,124.38,186.75,250.29,293.22,329.67,364.05,407.7,443.61,479.07,507.69,521.68,8.42298
6372,25,30,10, 5.22,10.98,26.28,58.05,100.71,141.93,192.96,242.82,293.04,330.93,372.6,380.62,1.28024
6372,25,30,23, 5.22,30.33,96.84,160.38,209.79,259.65,302.67,335.7,367.65,395.64,428.76,440.86,2.67295
6372,25,30,35, 5.22,53.55,127.53,174.87,219.6,257.4,293.4,322.56,349.38,375.66,409.14,420.75,3.63496
6372,25,30,48, 5.22,70.47,134.91,175.68,221.85,259.92,286.65,312.21,336.96,361.26,393.48,404.64,4.66304
6372,25,30,60, 5.22,84.42,137.79,173.79,219.33,256.95,281.7,304.56,327.78,351.36,382.23,392.98,5.18246
6372,25,50,10, 5.22,8.01,13.14,23.4,42.93,69.12,94.77,120.78,148.32,180.81,214.65,216.73,1.05848
6372,25,50,23, 5.22,13.95,51.57,92.34,139.68,172.8,207.99,242.1,268.2,297.9,321.57,330.74,1.86186
6372,25,50,35, 5.22,23.4,76.32,124.56,158.49,187.02,222.21,247.5,274.23,293.49,315,323.48,2.62487
6372,25,50,48, 5.22,36.9,99.27,133.65,165.42,192.42,225.72,247.68,273.78,290.97,309.87,318.31,3.24998
6372,25,50,60, 5.22,48.69,106.11,138.24,166.32,192.51,224.55,251.1,270.09,287.1,305.55,314.13,3.73666
6372,25,70,10, 5.22,6.66,9.63,13.5,20.25,29.43,44.64,60.84,80.37,97.38,115.02,115.48,1.08237
6372,25,70,23, 5.22,9.36,25.65,59.49,87.66,119.61,149.4,172.8,198.72,224.64,249.21,254.46,1.5556
6372,25,70,35, 5.22,13.86,49.68,83.88,120.69,145.08,170.64,191.07,215.37,239.94,254.25,260.38,1.98995
6372,25,70,48, 5.22,20.43,64.89,105.3,130.86,155.88,174.33,196.38,223.83,240.03,261.45,267.57,2.512
6372,25,70,60, 5.22,26.73,79.2,111.15,135,158.49,174.78,199.17,222.93,237.87,259.83,266.60,3.05512
6372,25,90,10, 5.22,5.22,7.56,9.81,12.87,16.02,20.79,26.01,32.4,40.41,50.4,50.71,1.02113
6372,25,90,23, 5.22,8.19,15.21,31.14,57.15,77.58,98.19,123.12,145.26,163.44,182.07,184.13,1.22913
6372,25,90,35, 5.22,9.27,26.37,55.17,81.18,109.89,129.06,146.79,167.13,180.63,197.55,201.30,1.59793
6372,25,90,48, 5.22,12.42,42.66,73.8,102.78,122.49,138.96,158.4,171.63,186.75,204.03,208.08,1.99292
6372,25,90,60, 5.22,15.39,50.76,86.22,109.53,126.45,144.72,160.29,171.63,188.28,207.18,211.26,2.11316
6372,33,10,10, 5.22,28.71,103.59,202.95,305.82,387.27,448.11,510.03,564.21,609.12,651.87,667.35,2.09222
6372,33,10,23, 5.22,99.45,214.02,307.8,371.97,420.66,483.3,543.6,601.65,656.37,704.07,722.86,4.17696
6372,33,10,35, 5.22,129.51,216.36,291.96,344.43,391.68,445.95,491.58,532.8,574.2,615.78,633.08,6.19004
6372,33,10,48, 5.22,133.29,210.78,278.19,325.71,368.55,420.3,465.12,503.91,533.07,558.81,574.74,8.36748
6372,33,10,60, 5.22,134.55,205.92,271.08,314.1,353.16,403.65,445.86,484.2,514.71,536.85,552.36,9.77806
6372,33,30,10, 5.22,11.43,30.33,71.37,115.74,163.35,220.95,276.66,321.03,366.12,407.79,416.89,1.5161
6372,33,30,23, 5.22,35.19,110.52,174.6,230.76,278.64,323.37,360.45,394.11,432.63,468.18,481.14,3.28626
6372,33,30,35, 5.22,61.11,137.52,188.01,241.02,281.88,315.72,345.69,377.19,415.17,448.29,460.25,4.50582
6372,33,30,48, 5.22,79.38,146.43,191.25,239.04,277.47,306.63,335.52,365.49,401.67,430.29,442.25,5.88566
6372,33,30,60, 5.22,93.06,148.59,191.16,237.06,274.5,302.67,329.04,357.75,392.4,419.4,431.03,6.40764
6372,33,50,10, 5.22,8.19,13.86,26.91,51.75,82.44,109.62,138.33,170.28,208.98,246.96,249.56,1.12652
6372,33,50,23, 5.22,15.48,59.94,103.86,151.92,191.7,228.78,261.99,293.76,320.76,346.95,356.25,2.39694
6372,33,50,35, 5.22,27.63,84.96,134.64,173.34,207.72,242.73,272.07,294.84,316.8,339.3,348.97,3.22481
6372,33,50,48, 5.22,44.91,106.56,144.36,175.59,215.64,242.37,272.34,292.05,314.28,333.27,342.79,4.08647
6372,33,50,60, 5.22,55.17,112.5,150.48,178.74,218.79,242.37,269.73,289.89,311.13,329.4,338.77,4.74999
6372,33,70,10, 5.22,6.84,9.99,14.04,22.68,38.16,56.52,78.84,96.66,117,137.7,138.27,1.08339
6372,33,70,23, 5.22,9.72,29.61,65.07,95.13,131.58,160.38,190.17,217.71,244.8,264.51,270.46,1.72588
6372,33,70,35, 5.22,14.67,54.36,92.61,127.53,154.35,181.8,208.8,235.98,252.9,277.02,283.94,2.35926
6372,33,70,48, 5.22,22.68,71.55,112.23,138.24,166.41,188.82,218.79,238.32,261.63,277.29,284.20,3.05442
6372,33,70,60, 5.22,31.59,84.87,117.63,145.44,168.12,191.97,220.41,237.24,260.82,275.85,282.70,3.4384
6372,33,90,10, 5.22,6.03,8.1,10.8,13.59,18.63,24.66,33.75,46.17,59.04,74.16,74.59,1.11751
6372,33,90,23, 5.22,8.37,16.29,36.9,64.89,87.12,112.05,137.88,159.48,180.63,203.13,206.64,1.32974
6372,33,90,35, 5.22,9.81,31.14,62.28,91.35,121.05,140.76,161.01,180.9,201.33,223.29,227.56,1.76892
6372,33,90,48, 5.22,13.77,49.77,81.63,111.69,132.93,154.53,170.73,189,212.76,231.03,235.73,2.1603
6372,33,90,60, 5.22,18.18,59.04,95.13,117.72,137.7,158.49,171.9,193.05,216.45,229.77,235.62,2.59615
6372,40,10,10, 5.22,33.93,120.87,233.37,337.05,419.04,483.57,548.55,599.58,646.47,687.96,706.27,2.51625
6372,40,10,23, 5.22,116.1,233.82,327.15,392.22,456.84,520.83,581.31,643.95,696.15,747.09,767.28,5.14564
6372,40,10,35, 5.22,138.6,234.45,309.15,365.22,425.16,479.07,525.24,568.08,609.48,662.22,680.93,7.39078
6372,40,10,48, 5.22,143.37,228.96,296.28,346.05,403.65,455.4,499.86,532.26,559.89,596.25,613.81,9.23437
6372,40,10,60, 5.22,144.27,223.38,286.92,333.9,387.54,435.33,480.96,514.26,539.19,567,584.19,11.4812
6372,40,30,10, 5.22,11.88,35.82,82.8,129.42,187.2,250.2,303.75,347.04,399.6,438.57,448.85,1.69821
6372,40,30,23, 5.22,42.21,123.93,191.7,251.64,303.03,344.61,383.85,427.05,467.73,501.48,514.85,3.7861
6372,40,30,35, 5.22,66.69,146.34,204.57,255.87,298.71,336.42,370.53,414.27,450.45,481.86,494.97,5.34824
6372,40,30,48, 5.22,89.37,156.87,211.41,261.72,295.02,328.5,361.98,403.02,434.88,466.92,479.33,7.11892
6372,40,30,60, 5.22,100.08,159.21,215.1,260.64,292.32,323.64,355.14,394.83,425.07,455.4,467.76,8.11496
6372,40,50,10, 5.22,8.28,14.22,31.23,61.02,92.25,122.85,156.06,194.67,236.25,275.94,279.94,1.24268
6372,40,50,23, 5.22,16.65,66.24,116.73,163.26,209.07,248.49,278.82,313.92,343.89,370.62,380.71,2.54219
6372,40,50,35, 5.22,31.95,94.86,144.09,184.41,228.78,256.41,288.63,316.17,340.65,366.03,376.38,3.39507
6372,40,50,48, 5.22,51.39,113.67,157.32,193.14,233.28,265.23,288.45,314.46,336.96,363.06,373.00,4.59713
6372,40,50,60, 5.22,60.03,119.88,161.01,197.28,232.92,265.59,287.64,311.67,334.71,362.25,371.60,5.41165
6372,40,70,10, 5.22,7.02,10.62,15.3,25.83,44.46,69.12,89.1,109.08,131.76,155.7,156.73,1.08811
6372,40,70,23, 5.22,9.9,34.47,70.47,104.22,142.74,173.79,207.72,238.23,260.28,283.5,290.63,1.85109
6372,40,70,35, 5.22,16.02,59.94,101.07,136.89,167.58,197.01,228.24,249.3,273.96,293.4,301.26,2.60146
6372,40,70,48, 5.22,26.1,76.86,118.44,148.14,176.4,208.17,233.91,258.03,276.48,296.1,304.20,3.32276
6372,40,70,60, 5.22,38.7,90.99,124.56,155.79,180.99,212.49,234.09,259.11,275.76,295.11,303.52,4.03398
6372,40,90,10, 5.22,6.3,8.28,11.43,14.04,21.15,30.15,44.1,60.57,76.95,91.44,91.63,0.993149
6372,40,90,23, 5.22,8.37,17.82,44.37,70.38,94.77,123.3,149.94,173.16,198.18,222.12,225.76,1.50254
6372,40,90,35, 5.22,10.17,37.98,68.94,100.35,128.79,150.48,175.86,197.46,221.67,241.29,245.70,2.08048
6372,40,90,48, 5.22,15.3,54.27,90.18,118.26,140.13,165.24,185.22,208.98,230.4,243.45,249.57,2.50342
6372,40,90,60, 5.22,19.98,64.62,101.52,124.29,148.86,168.12,188.55,214.2,230.85,245.88,252.78,3.12917
6373,10,10,10, 5.22,25.92,66.6,102.15,140.4,169.92,207,230.22,249.75,276.48,301.68,313.00,1.17218
6373,10,10,23, 5.22,53.55,86.04,118.17,150.66,186.57,213.12,232.65,259.11,283.14,305.91,316.92,2.38236
6373,10,10,35, 5.22,54.27,82.44,107.73,138.51,173.79,197.46,219.06,240.39,268.29,291.69,302.24,3.38701
6373,10,10,48, 5.22,53.73,78.75,103.23,123.57,163.26,187.83,210.06,228.78,254.88,280.98,291.16,4.32372
6373,10,10,60, 5.22,52.74,75.96,99.72,119.25,152.91,178.74,201.42,221.4,242.82,273.33,282.44,4.79275
6373,10,30,10, 5.22,14.76,30.06,51.39,74.7,94.41,116.64,134.82,155.88,175.95,202.05,209.39,1.03774
6373,10,30,23, 5.22,30.69,58.32,80.19,99.81,117.63,138.6,167.49,187.29,205.11,220.77,228.83,1.76616
6373,10,30,35, 5.22,39.06,59.76,78.93,96.84,113.04,127.71,153.54,176.31,194.31,211.14,218.77,2.34458
6373,10,30,48, 5.22,40.32,59.13,76.59,93.6,108.54,122.76,140.76,162.81,183.51,201.51,208.53,3.06808
6373,10,30,60, 5.22,40.05,58.41,75.33,91.17,105.12,119.43,132.57,155.7,173.07,194.49,200.79,3.526
6373,10,50,10, 5.22,10.71,18.63,28.89,40.41,55.08,69.57,83.61,96.21,109.89,122.4,125.17,0.971917
6373,10,50,23, 5.22,19.26,41.31,59.04,74.61,90.45,104.76,117.45,129.15,142.47,167.22,172.87,1.30547
6373,10,50,35, 5.22,26.28,47.43,60.39,75.6,89.82,102.42,112.95,123.75,134.55,153.45,158.40,1.83624
6373,10,50,48, 5.22,32.4,48.6,60.03,73.98,88.11,99.36,109.35,120.6,129.6,148.41,153.06,2.33407
6373,10,50,60, 5.22,35.01,48.96,59.49,73.35,86.4,97.56,106.92,116.82,127.08,144.09,148.50,2.72775
6373,10,70,10, 5.22,7.02,11.61,16.56,22.77,29.16,35.73,43.74,53.19,61.65,71.64,72.17,1.01555
6373,10,70,23, 5.22,14.04,27.99,42.48,54.99,66.42,78.03,89.19,100.35,109.08,117.81,122.27,1.10132
6373,10,70,35, 5.22,17.82,37.08,48.33,58.59,68.04,78.48,89.1,97.74,105.66,113.13,117.73,1.40358
6373,10,70,48, 5.22,21.96,39.87,49.77,58.23,68.49,77.67,87.48,95.4,102.87,110.07,113.75,1.66318
6373,10,70,60, 5.22,27.54,40.05,49.41,57.87,67.5,76.23,86.22,93.24,100.53,107.28,111.11,1.96584
6373,10,90,10, 5.22,2.79,3.06,3.06,3.24,3.42,3.78,4.05,4.05,4.05,4.05,3.97,0.969095
6373,10,90,23, 5.22,9.9,18.72,28.35,39.42,47.88,55.17,62.46,68.22,76.23,83.25,85.89,1.00091
6373,10,90,35, 5.22,12.78,25.29,37.71,45.81,53.28,57.42,63.09,70.38,76.41,81.99,85.48,0.986564
6373,10,90,48, 5.22,15.93,31.86,39.78,47.43,52.65,56.79,63.09,68.85,74.52,80.46,82.92,1.19102
6373,10,90,60, 5.22,18.36,34.65,39.69,47.34,52.11,56.07,62.1,67.5,73.17,79.02,81.14,1.36572
6373,18,10,10, 5.22,29.97,75.06,114.21,155.52,192.69,225.18,250.74,279.99,309.51,336.42,349.01,1.41389
6373,18,10,23, 5.22,57.6,93.24,132.03,173.61,204.75,230.85,260.55,289.26,315.27,340.29,351.71,2.7553
6373,18,10,35, 5.22,57.69,89.46,119.43,162.36,192.15,218.61,243.54,277.56,302.94,326.97,338.87,3.98612
6373,18,10,48, 5.22,56.34,86.85,113.31,149.4,181.71,208.89,232.83,266.76,293.4,317.79,328.67,4.99241
6373,18,10,60, 5.22,55.08,82.98,109.17,133.11,172.71,200.34,225.63,254.34,286.29,309.6,320.82,5.7802
6373,18,30,10, 5.22,16.56,34.56,58.14,83.7,106.83,128.88,150.93,174.87,205.38,227.7,236.32,1.17913
6373,18,30,23, 5.22,33.75,63.36,87.93,110.61,129.69,159.75,186.48,208.26,226.44,245.88,254.48,2.05787
6373,18,30,35, 5.22,41.67,63.99,86.4,106.11,124.11,144.45,175.23,197.28,217.35,238.14,246.34,2.70628
6373,18,30,48, 5.22,42.3,63.72,84.69,102.96,119.61,136.17,162,188.1,208.98,230.4,238.52,3.60841
6373,18,30,60, 5.22,42.66,63,83.25,100.17,115.83,132.21,157.41,177.75,203.04,224.73,232.16,4.16219
6373,18,50,10, 5.22,11.79,21.78,33.57,47.25,64.08,81.81,97.38,114.03,128.34,141.39,145.21,1.02723
6373,18,50,23, 5.22,20.61,43.92,63.27,80.73,100.17,113.49,127.35,139.59,164.97,186.3,192.59,1.53629
